id,class_label,pos
19141,1,NNP VBD DT NN IN NN NN PRP VBP DT JJS NN IN NN IN DT NN IN NNS DT NN CD
40351,1,NNP NN NN VBP NN NN VBN TO VB DT JJ NN CC DT JJ NN VBZ IN NN TO VB JJ TO VB TO VB IN DT NN IN NNS IN DT NNP RB
3840,1,NNP NNP NNP NNP VBD IN NNP IN DT VBD VBG NNS IN JJ JJ NNS VBG JJ NNS CC JJ JJ NNS NNP VBD DT JJS NN IN NNS VBD IN JJ JJ NNS NNP NNP
24003,1,DT NN TO VB RP IN PRP$ NN JJ NN NNS VBG PRP$ NN NNS PRP VBD DT VBG NN VB PRP IN NNS IN NNP JJ NN NN NNPS NNPS VBG JJ VBG NNS NNP NNP NNP NN NNP
58172,0,DT JJ NNS IN NNP IN NN IN NNS NNP NNP NNP NNP NNP NNP NNP CC JJ NN NNP IN DT NNP NNP NNP NNP NNP NNP NNP
3742,1,NNP VBZ VBN DT NN IN NN NNS IN DT JJ NNS DT NN RB JJ IN NNS VBP IN NN IN NN DT NN NNP NNP VBD DT JJ NN IN NNP TO VB IN DT JJ JJ NN NN
35080,0,WRB VBZ PRP VBG IN IN NNP NNP VBZ NN IN NNP NNP IN DT NN PRP VBD DT NN IN PRP RB VBD NNP VBZ NNP VBG TO VB NNP TO VB RB RB
58406,0,WRB DT NN IN NNP NNP JJ NN VBG
62366,0,NNP VBZ IN NN PRP RB VBG NN JJ NNP NNP NN IN VBG DT NN CD NNS IN PRP VBD
12329,1,JJ NNS IN DT VBD IN DT NN RB IN DT NN IN NNP VBG NNS IN DT NN IN JJ NNPS VBG NN JJ NN NNS VBD IN IN DT RB VBN IN NNP DT JJS NN IN NN NN VBD IN
67518,0,PRP VBD DT JJ NN WRB JJ NNS VBD VBN IN IN NNS IN DT NN IN DT NN IN NNP
11867,1,NNP VB WRB JJ NN NNP NNP VBD IN PRP IN NN PRP VBD DT JJ JJ NN IN NN NNP MD RB VB IN NNP CC PRP MD VB IN NNP NNS VB PRP$ NN NNS VBZ RP DT JJ NN NN CC RB NN VBZ WRB JJ NNS PRP VBZ
48547,0,NN IN DT NN VBP NNP NNP PRP VBP RB VBG IN NN NNP CC VB VBG DT NN CC RB RB NN VBZ PRP VBZ JJ IN DT NNP NNP TO VB JJ NNS CC VB VB NN VB PRP IN PRP
27035,0,NNS MD VB IN IN CD NN PRP NNS
84377,0,DT NNS VBP NN TO VB PRP$ NN VBN JJ IN JJ NNS VBP VBG VBN JJ IN PRP VBP VB PRP$ JJ NNS DT RB JJ WDT RB VBZ TO VB NNS NNP NNP NN NNP NNP NN NN NNP NNP NNP NNP VBZ RB
77700,0,IN PRP VBP NNP VBD IN NNP JJ NNS CC VBD VBN RP IN PRP$ NNS CC PRP VBP NN VBZ DT NN PRP VBP DT JJ NN IN JJ DT NN WP VBZ IN PRP$ NN VBZ RB VB CD NNS TO VB RP IN JJ NNS TO VB IN NN
80837,0,CC DT NN WDT VBD VBN CC VBD IN DT NN IN VBG TO VB NNP IN VBG CC VBG DT NNP NN CC DT JJ NN WDT VBD NN VBN IN PRP$ NN IN VBG TO VB RP DT NN MD VB PRP NNS VBP NN NNS CC NN VBZ PRP
65192,0,NNP VBP RP VB VBD DT NNP NNS VBP JJ NNS VBP DT JJ RB JJ NNS RB VBP DT JJS NN NN NNS IN DT NNP IN NNP NNP NNP NNP NNP NNP
85297,0,NNP NNP VBZ VB VBG DT NNS CC DT VBP JJ NNPS MD VB IN NN PRP VBP RB VBG TO VB VBN IN DT NN IN DT RB WRB DT NN MD VB NN
65638,0,NNP IN PRP$ NNP NNP NNP VB PRP$ NN VBG IN NNS TO VB VBG NN CC NN IN JJ NN VBZ JJ TO RB VB IN DT NN VBN IN NN NNP NN RB
25905,1,PRP VBP WRB NNP JJ NNP VBD DT NN WRB PRP VBD PRP$ NN VB VBN RP IN DT NN IN PRP$ NNP NN NN RB VBG DT NNS IN PRP VBD VBN VBG NN NNS IN DT NN NN IN PRP$ NN
88936,0,NNS DT NNS VBP VBG RP IN PRP VBP RB NN NN PRP VBP TO RB VB VBG NNS WP VBP JJ RB TO VB VBN IN PRP$ NN IN PRP
11,1,VBG NN NNP NNP VBZ NNP NNP IN VBG NN IN VBG DT NN NN WDT MD VB NNS IN NNPS IN VBG VBN RP IN DT NN DT NN NNP IN PRP VBP IN NNP VBZ DT JJ NN
32460,1,NNP IN NNP IN NNP VB VB DT NNP NNP NN NN IN PRP DT JJ NN VBP DT JJ NNS IN DT NNS CC VB PRP$ NN IN NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP
31864,0,PRP VBP IN NN DT NN NNS VBP PRP DT NN VBD DT JJ NN JJ NN NN IN JJ NNP DT VBZ WRB NN NNP VBP VBN VBN IN PRP VBZ RB NNP NN NN NN NN NN NNS RB VBP VB PRP JJ
65049,0,PRP VBP VB VB WRB PRP VBP DT NN IN NN NN VBD NNP NNP NNP NNP NNP NNP NNP NNP
52903,0,PRP VBP VBN DT NN IN NN NNS IN DT NN VBP VBN RP IN DT NN VBN IN DT NN CC VB NN IN PRP VBD DT NN UH VB PRP IN PRP
5985,1,VBN JJ NN NNP NNS RB JJ MD NN VB JJ NN CC VB VBG NNP VBZ JJ NN IN NN TO VB NNP NNP VB JJ
4269,1,RB PRP VBN VBG DT NN NN DT NN IN DT JJ NNS CC PRP RB VBN NNS RB IN DT WRB PRP MD VB DT JJ NN NN PRP VBD RB DT NN NN CC DT JJ JJ NN RB JJ RB TO VB DT RB
5262,1,NNS IN NNP VBP RB NNP IN DT NN
9999,0,DT NNP VBD RB DT NN IN NN RB PRP VBZ IN DT NN NNP VBZ DT IN NN NN NN CC IN NN RB NNP VBZ TO VB IN NN IN NNS RB IN NN NNP NNS VBP VBG VBN RB IN NN IN NN
73223,0,IN PRP VBP IN NNP CC DT NNPS CC VB DT NN RP NN TO VB RP RB PRP RB VBG PRP IN IN DT NN NNP VBD VBN IN NN NN NN IN PRP VBP IN VBG DT NNP NNP IN RB RBS JJR NNS VB PRP RP IN PRP VBP PRP
8403,1,DT JJ JJ NN PRP RB VBP NNPS VBG TO VB NN NN IN NN IN DT NN NN NNP CC JJ NN DT IN VBG PRP$ NNS CC VBG RB
84251,1,NNP MD VB VBG PRP$ NN VBG VBN DT JJS NN IN NNS IN DT NN IN PRP$ NN NNP VBP
27152,0,PRP VBG NN VBZ RB JJ IN DT RB VBN DT JJ NN VBZ VBN RB TO VB NNP VBZ RB VBN TO VB VBG DT VBN NN DT VBP JJ CC JJ NNP CC NNP VBP TO VB RBR JJ IN JJ NN VB JJR
5109,1,RB RB PRP VBP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNPS NNP NNP NNP NNP NNP NNP NNP NNP JJ NNPS NN NN NNP NN NNP NNP NNP NNP NNP NNS NNPS PRP VBN RB
23020,1,VB WRB DT JJ NN IN DT JJ NN VBD JJ IN VBG NNP TO VB JJ JJ NN NNS NN TO VB NNP VBZ IN PRP VBZ DT JJ JJ NN
48314,0,WRB VBP PRP VB DT CD NN NNS NN WRB JJ NN PRP VBD DT JJS NN NN IN NN IN VBG NN NNS
38523,1,DT VBZ PRP$ JJ NN IN NNP VBZ RB DT NN NN WDT VBZ PRP$ RB JJR CC RBR JJ IN NN CC IN PRP MD VB VBN JJ VBP PRP IN VBG IN PRP$ NNP NNP VB RP
68429,0,VBZ DT WRB VBZ VBG DT NN DT NN IN PRP$ NN JJ NNS CC DT NN IN NN IN NNS CC NNP NNP VBZ RB VBN VB PRP VB NN NNP
69735,0,NNP RB NNP NNP VBZ VBG NNP IN JJ NN NN NNS RB IN NN RB JJ NNS VBN RP IN DT NNS NN
47823,0,NN NN NNP JJ NN IN JJ NN IN NNS IN DT NN DT NNS VBP RB VBN IN DT NN DT NN DT NNS VBN IN NN NN NNS IN DT NN NNS PRP VBD EX VBP JJ NNS IN DT NNS
6605,1,PRP VBP PRP VBP VBN IN NNP IN NNP IN NNP PRP VBP DT NN RB IN DT NNS VBG NN IN WRB DT NNP RB VBZ NNP NN MD RB RB VB JJ PRP VBD RB JJ JJ NN NNS IN DT NNS MD VB CC DT RB VBD VBN RP
7794,1,IN PRP VBZ IN RB DT NNS PRP VBP IN NNP VBN NNS IN PRP VBP JJ NNP NNP VBP IN NNP RB NNP NNP VBG IN IN FW NN CC NNP IN JJS IN NNP CC NNP CC JJ JJR IN NNP VBZ RB JJ IN DT NN
39920,1,PRP VBP IN NN NN JJ NN CC NN NN DT JJ NN VBZ RB IN NN PRP VBP PRP VBP RB NN VBZ JJ CC DT MD VB DT JJR NN VBG PRP$ NNS IN PRP VBD VB PRP$ NN NNS TO VB NN NNP IN PRP NNP
65504,0,DT NNP NN NNS VBP VBG RB JJ NNS WRB VBP PRP JJ
78757,0,RB VBD PRP VBZ NNP NNP NNP VBZ IN JJ NN NNP WP VBD TO VB NNP VB PRP$ NN DT NN IN VBZ NNP NNP NNP VBZ NN
85950,0,UH UH PRP VBD NNP NNP NNS RB VBP PRP VBD IN NN RB VB RB
659,1,NNP NNS MD VB RB RB RB RB NN VBD RB IN DT JJ NN DT NN VBD RP NNS IN NNP NNS VBZ TO VB PRP RB RB VBD PRP VB NN VBN NNP RB NN
28068,0,VBD DT NN WDT VBD TO VB IN PRP TO VB DT NNP NNP NNP DT NNP UH UH WP IN JJ NNS NNS IN JJ VBG VBN IN DT NNP VB PRP VB NN RB VBN NNP
58551,0,NNP NNP NNP NN NNP RB VBD DT JJ NN IN NNP NNPS IN NN NNS IN NN NNP NNP DT NNP NNP VBD VBG DT NNS IN PRP$ NN VBN IN DT NNP NN NN
3269,1,PRP VBP VBN VBG IN WRB NN VBD DT NN IN NNS TO VB IN VBG JJ NNS IN NNS VBN TO VB NNS IN DT NN PRP MD VB VBZ WRB IN NN NNS CC DT NN NNS VBP VBG VBZ PRP DT IN NN NN
75378,0,NNP VBZ TO VB PRP$ NNS PRP VBP JJ IN PRP VBP PRP VBZ RB VBG TO VB DT JJ PRP VBD PRP MD VB DT NNP NN NNS CC VB NN NNS IN RB VBZ PRP IN JJR NN NNP NNP JJS NNPS VBP RB VBG PRP$ NNS RB DT JJ VBP
33454,0,PRP VBD NNP VBD IN NNP TO VB IN NNP NNP CC NNP JJ NN NNP NNP DT NN RB VBD NN NN IN NN NN IN DT NNP IN NNP IN VBG VBN IN PRP VBP VBP DT NN PRP VBP NN NN IN PRP NNS NNS
62657,0,RB DT NN NNP NNP VBD VBN NNP NNP VBN NNP NNP NNP VBD VB VBN NN NN JJ NN
67740,0,IN NNP NNS VBP RB VBG CC IN NNP NNP RB NNS VBP RB VBG IN NNP NNP VBD VB JJ NNS VBN NNP JJ NNS CC VBZ NN CC NNS RB VBN NNP VBD VBD NN
16972,1,PRP$ JJ JJ NN VBZ VBG NN IN WDT DT NNP VBZ IN PRP$ NN NN CC JJ CD IN NNS IN NNS CC NNS VBN IN NN NN RB TO VB JJ NN IN NNP NNP
81911,0,NNP NNP DT NN WP NNS VBD VBN NN IN NNS DT NN WP VBD RB JJ IN NNS DT NN WP VBD VBN IN VBG IN DT NN IN PRP$ NN DT NN WP VBD VBN IN VBG TO VB DT NN IN VBG DT NN IN PRP$ NN IN NN IN PRP$ NN
27891,0,VBG DT JJ WP VBP JJR NN NNP NN IN DT JJ TO VB RP DT VBG JJ NN VBZ RB NN CC JJ NN NNS NNP NNS WDT VBD DT JJ TO VB JJ JJ NN VBZ VBN NNP NNP VBG RP VBG NNS
51108,0,RB NNP VBD DT NN RB VBD DT NN NN JJ
4668,1,NNP JJ NN NN NNS NN VBG IN NNP NN NN IN DT NN RB WP VBP PRP VBG IN
4474,1,CC CC PRP VBD NN NN JJ NN WDT VBD PRP$ JJ NN RB IN RB JJ NNS CC IN NNS PRP VBD RB RB JJ CC PRP VBD TO VB PRP$ NNS IN NNS IN DT NN IN PRP$ NN IN PRP$ NNS RB VBG IN DT CC IN IN PRP NNP
1027,1,NNPS VBD JJ VBN IN NNP IN IN JJ NNPS VBN RB NNP NNS NN IN JJ NN NNP NN IN NNS JJ JJ NNS VBD RP VBN NN NN NN NN NNP NNS NNP NNP NNS
18964,1,NNP NNP NNP NNP PRP VBP DT RB JJ NNP IN NN PRP VBP JJ WP VBZ JJ IN VBG DT JJ NN IN DT NNP NNPS NNS VBD DT NNP NNP NNP NNP NNP DT VBP NNS PRP VBP JJ
64972,0,IN NNP JJ NN NN NNS NNP NNP NNS IN NNP DT NNP VBZ RBR JJ
67874,0,DT VBZ DT NNS NNP IN NNP VBD VBG NNP IN DT IN NNP NNS IN DT NNS VBG VBN IN VBN VBP VBN VBN IN NNP NN
31322,0,NNP NNP NNP VBZ PRP MD VB TO VB CD NN IN JJ NN IN DT NNS IN DT NNP
68009,0,RB RB PRP VBP NN RB RB VBN VBD VBN IN NNPS WP VBP JJ NNS IN PRP VBP NNP CC NNP DT WP PRP VBP VBG IN DT JJ NNS IN NNS DT NN IN DT NN NNS VBP VBG TO VB NN VBZ PRP$ NN
21537,1,DT JJ NN IN NN VBZ NN IN JJ JJ NN NN NN NN NN NN VBZ JJ IN NNS MD VB VBG JJR DT NNP VBZ JJ NNS NN NNS DT PRP$ DT NN WDT PRP MD VB RB IN DT JJ NN
30074,1,DT NN PRP VBZ JJ CC NNP NN RB VBD JJ NN IN PRP RB VBZ WRB VBZ DT NNP RB VBG NNP NNP VBZ RB RB VBG VBN PRP VBD PRP VBZ VB TO VB DT NN
52274,0,PRP MD RB VB DT JJ NNP NNP NN VBZ VBN JJ IN NNP VBD NN IN NNS CD NNS VBP VBN DT NN JJ NNP NNP VBZ VBG PRP DT IN PRP$ NN IN JJ JJ NNS IN DT NN IN NN NNP
45841,0,VB RBR JJ UH CC PRP MD VB IN NNP NNP
59105,0,NNP NNP VBD DT JJ NN NNS IN NNS CC JJ IN NNS IN IN NNP NNS VBD VBN CC PRP VBP NNS PRP VBD RB VBN CC VBN IN DT NN NNS PRP VBD VBN IN
26376,0,PRP VBD DT NN IN DT IN NN CC PRP VBD IN IN DT IN JJ JJ IN NN VBD JJ CC VBN IN JJ NN NN VBD JJ IN NNS CC JJ JJ NN NNS VBD VBN IN NN NNS
71117,0,PRP RB VBN DT NNS CC NN CC VBD DT NN IN NN NN NN JJR NNS VBD IN DT NN IN IN JJR NNS VBD RB RB JJ NNS JJ NNS VBD NNP VB NNP NNP NNP CC NNP
6019,1,CC RB PRP VBP RP IN PRP RB VBG DT NNS IN DT JJ NN IN NNP VBD DT JJS NN IN NNP NNS IN PRP$ NNS NN NNS RB NNP VBZ PRP NN NNS IN PRP VBZ NNP VB JJ NN NNS TO VB PRP$ NN CC RBR VB JJ
35435,0,DT NNP NN VBZ NNS IN PRP MD VB DT NNS DT NN VBZ VBG NNS CC PRP VBP VBG NN NNS VBG IN DT JJ NNS
67107,0,NNP RB VBD IN DT NN IN RB NNS RB EX DT
36924,1,NNP NNP NN TO VB CC VBD PRP RB VB DT NNP NN WDT VBD VBN RB IN DT JJ NN VBN IN DT NN IN DT NN IN JJ JJ NNS VBP DT NN
38510,1,RB TO VB JJ IN PRP$ NN NN NNP NNP RB VBZ DT NN IN JJ NNS NNS IN PRP VBN TO VB RBR JJ WRB VBN RB VBN NNP VBZ JJ NNP VB PRP$ NN RB IN VBG JJ NNS VBN IN NNP JJ NNP
73029,0,PRP VBD DT NN EX VBD PDT DT NN IN DT NN NN PRP VBP DT NN WRB DT JJ NN MD VB IN NN IN DT RB NNP PRP VBP PRP$ NNS VBP JJR NN IN NN VBZ IN NNP PRP VBP IN NN
27603,0,JJR IN IN DT NN NN NN VBZ VBN IN DT JJ IN NNS NNS IN DT JJS NNS CC IN DT NN NN NN VBZ VBN IN DT JJ IN NNS IN DT JJS NNS
14492,1,DT UH NN VBZ DT NN TO VB NN NN IN NNP IN DT NN VBZ VBN DT NN IN DT NNP NNP NN PRP IN CD NNS VBP IN NN VBZ VBN NNP NN NN VBZ TO VB RB
84001,0,IN IN NNP IN DT NN NNP NNP VBD VBN RB CD NNS IN DT NN DT VBZ IN NNS IN NNS DT NNP NN VBZ VBN TO VB NNP NNS RP
60914,0,DT NN IN NNP NNS IN WP VBP TO VB NNS IN NNS IN DT NN IN NN CC JJ NNS RB IN DT JJ NN NN NNS JJ NN
63749,0,PRP VBP PRP$ JJ WRB NNP NNP VBD PRP$ NN NN IN NNP NNP
51245,0,VBG RP NNP VBD DT JJ NN IN DT NN NN PRP$ NN VBP PRP VBD RB RB PRP VBP CC VB WRB PRP VBP PRP$ NN TO VB DT NN JJ
52147,0,UH PRP VBZ RB RB JJ DT IN DT RB PRP$ JJ NN VBG RB JJ CC IN NNS VBG IN DT NNP NNP VBD JJ CC JJR IN RB VBG JJ NNS PDT DT NN VBG VBN IN DT NN DT JJ
42282,1,RB IN DT NN IN NNP NNP CC NNP JJ NN IN DT NN NN
60954,0,DT MD VB PRP$ NNP NNP NN IN DT NN IN DT VBN NN JJ CD NN NN NN RB VBN NN NNS JJ NN NNS NNS NNS JJ NNS NNP NNS
51397,0,DT NNP NN VBZ VBG NN NNS IN NN NN EX NN JJ IN DT EX VBZ NN JJ IN DT DT VBZ JJ CC NN NN IN JJ NNS IN NN VB PRP VB RB VB DT NN
7166,1,CC DT JJ NN NNS IN WP VBZ IN NN NN JJ NN NN NN WDT RB JJ VBP JJ TO VB WP VBD TO VB DT NN IN DT RB JJ NNS
5337,1,VBD PRP DT VB IN NNP NNP VBD RB JJ JJ NNS IN NNP NNP DT JJ NNP IN DT NNP NNP NNP RB RB DT NN IN DT NNP PRP VBD RP IN NNP NNP IN PRP$ NN NNP NNP VBD DT JJ NNS VB NNP NNPS NNP IN
37487,1,IN NNP RB VBZ NN IN JJ NN CC VBZ TO VB DT JJ JJ NN NN IN DT JJ JJ VBZ VBG TO VB NN
3158,1,NNP JJ NNS VBN IN NNS NNP NNS IN DT NN NN NN NNS NN VBN NNS VBD NNP VBN TO VB JJ NNS PRP VBP NNS NNS VBD NNP VBN IN PRP PRP VBP DT NN RB JJ
89087,0,VB NN IN PRP NN NN DT NN IN PRP MD VB TO VB PRP$ NNS NNS VBP NNS VBP JJ RB NNS VBP DT VBZ NN DT NNS VBP VBG RP IN JJR NN CC DT NN NN VBZ VBG RB DT VBZ NNP DT NN IN NN NNS VBP DT NN IN NN
65359,0,VBG IN NNP NNP EX VBZ DT NN NN IN DT NN NNP NNP VBN IN NNP NNP NN EX VBZ DT NN IN DT NN WDT VBZ IN NNP NNP IN NNP NNP IN DT NN IN DT NN IN JJS NNP NNP MD VB DT NNS
25852,1,NNP CD IN RB CD IN NNS VBG JJ NNS IN NNS NNP NNP DT NNP NNP NNP NNP DT NNP NNP CC NNP
56062,0,IN DT JJS NN VBZ EX VBZ CD NN IN NNS IN NNS PRP VBP IN PRP VBP VB JJ NN IN IN DT NN CC VB NN WP MD VB PRP VBP RB DT JJ CD IN DT NN
22331,1,VBD NNS VBP VBN IN DT NN IN NNS VBN CC VBN IN NN VBZ VBN CC NNPS VBP RB VBN DT NNS IN NN NNP NNP NNP NNP NNP
541,1,EX VBP NNP RB NNS NNP NNP VBD WP DT NNP NN VBD NNS VBD DT NN IN DT NNP CC NNP VBD NN CC NNP NNP VBZ VB TO VB WP VBG NNP NNP DT JJ NNS VBP TO VB DT NN
87376,0,VBP RB VB DT NNP NNS CC PRP VBP VBN JJ IN NNP RB DT JJ NN IN DT NN VBD TO VB VBG NNS PRP$ VBG IN DT NN WRB VBD VBG NNS IN DT JJ NN PRP VBP RB VB PRP$ NN IN DT NN NN TO VB RB
2662,1,DT NNP NNP NNP VBZ VB PRP$ NN NN NN IN VBG NNP NNS CC VBG NN NNP IN IN DT JJ NN VBG PRP$ NNS CC NNS NNPS VBP DT JJR CC NNPS RB VBD VB RB
49234,0,NNP NNP VBG DT NN NN VBG DT NN
23401,1,NNPS VBP JJ IN NNS NN VBZ DT JJ JJ NN VBZ NN RB VBN IN IN NNP CC PRP MD VB CD NNS JJR IN NNP VBZ
34012,0,DT JJ NN IN NN NNS WP$ NN IN NN VBD RB VBN IN DT VBG NNP NNP NN NN NN NNS VBD JJR IN NNS JJR IN DT JJR IN NN NN IN NNP VBD NN IN DT NN
70631,0,NNP NN VBZ VBG TO VB IN DT NNPS VBG IN NNP UH PRP VBD RB RB VB
82529,0,PRP VBP VB PRP$ NN NNP VBZ VBG TO VB DT NN NNS NN IN IN NN NN PRP IN NNS WP VBP NNS NNS NNS FW
41882,1,NNP NNP NN MD RB VB JJ NNS
38390,0,PRP VBD VB PRP$ NN PRP VBD RP TO VB PRP MD VB VBG IN JJ NN DT IN JJ JJ JJ NN IN DT NNP VBZ NNP VBZ IN NNS NNP VBZ RB JJ PRP RB RBR JJ IN NN WP DT NN
38628,1,JJ NNS VBP RB RBR JJ TO VB VBN IN NNS VBG IN RBR JJ NNS JJ IN NNP IN JJ NNS WP VBP TO VB NN
59372,0,NNP NNP NNP VBZ RB VBN DT NN NN TO VB DT NNS IN PRP$ NNS IN DT NN TO VB PRP DT NN CC RB TO VB PRP IN JJ NNS IN VBG PDT DT NNS JJ TO VB VB PRP IN PRP$ NNS WRB JJ
76917,0,PRP MD RB VB DT NNP IN PRP VBP NNP NNP CC NNP NNP PRP MD VB DT NNP IN PRP VBP IN JJ NN NNS CC NN
37425,1,UH WRB MD PRP VB IN DT NN DT NN VBG PRP$ NN IN DT NN NNS NNS JJ NNS WRB DT NN VBZ VBN NNS RB CC VB DT NN MD VB CD JJR NNS IN DT PRP RB VBP EX MD VB DT NN VBN PRP MD RB NN
72492,0,PRP VBZ VB IN PRP IN RB PRP VBP TO NNP NNP PRP JJ PRP VB DT NN IN NNP NNS CC UH DT NN VBZ VBN DT NN NN IN DT NN IN NNP
87232,0,JJ CC JJ DT VBP DT NN WP VBP PRP VB VBG DT NN MD VB WRB NN CC NN NNS VBP VBN JJ
5108,0,NNP PRP MD VB TO VB DT NNS IN PRP VBP NN NN NNS IN NN NN NNS NNP JJ JJ NNP JJ JJ JJ NN JJ JJ NNP JJ JJ
89392,0,PRP VBP PRP TO VB NNP DT IN PRP$ NNP VBD NN IN PRP VBZ VBN NNS IN PRP CC PRP$ NN CC NN IN IN NN NN CC NN IN NNS WDT VBP PRP$ JJ NN NNP VBD DT NN IN PRP IN PRP VBD JJ VBN JJ
52655,0,PRP RB DT NN IN DT NN PRP VBP NNP DT NN NN VBZ DT NN NN
67546,0,PRP DT VBD EX VBD NN IN NNP IN VBN NNS VBD PRP VBD JJ NNS CC DT NN IN DT NNS VBG DT NNS WDT VBD IN IN NNS RB WP VBZ JJ DT NN NNS IN DT NN RB VB IN PRP$ NNS RB DT NNS VBP VBN
57905,0,NNP NNP NNP VBP DT NNS WP IN JJ NNS IN JJ NNS VBD PRP$ NN CC VBD DT NN NN PRP NNPS VBP RB VB PRP NN VB PRP$ NN IN PRP VBD PRP NN NNS VBP VBG
67835,0,CC PRP VBP PRP NNS VBP JJ NNS IN PRP VBP NNP VBZ RBR JJ IN NNP PRP VBZ DT JJ NN WDT RB VBD VBN IN NN VBD TO VB IN DT NN VBZ VBN PRP$ NNP NN CC PRP$ NN VBP RP RBR CC WP VBZ IN DT NN
27521,0,CD NNS VBP VBN JJ NNS VBP IN RB IN DT NNS WRB NNS JJ NNS IN NN NN NNS VBP IN RB IN JJ NNS NNS VBP JJ IN RB IN NN JJ NNS NNS VBD
43510,0,NNP VBP RB CD NN CC NNP NNP NNP VBZ RB TO VB NNS DT NNP RB VBD DT JJ NN VBG IN CD CD VBD IN NNP CC MD RB VB IN NNP MD RB VB NNS NNP VBZ JJR NN
3679,1,NNP NNP NNP JJ NN NNS VBD IN PRP$ NNP NNP NNP IN PRP$ NN NN PRP$ JJ NNS IN DT NN PRP$ NNP NNP NNP NNP VBD DT JJ NN IN DT NNP IN DT JJ JJ NN NN WRB
55820,0,UH PRP MD VB EX VBZ DT NN PRP VBP VB RB IN CC PRP VBP RB VBN DT JJ NNS IN WRB TO VB NNS CC NNS JJ IN DT NN CC PRP RB VB JJ NN TO VB DT VBG NN IN DT NN NN
20648,1,VBP PRP MD PRP VB NNS NNP VBD IN DT NNP NNP NNP NNP IN NN NN NN VBP VB NN VB DT JJ NN IN JJ NNS VB NN NN NN IN NNS NN NNS CC JJ NNS
8971,1,NNP NNP CC NNS VBP VBG JJ NN IN NNS IN NNS JJ NNS RB
17973,1,NNP NNP PRP$ NNP WDT VBZ DT NN IN NN NNP NNP EX VBZ DT NN NN JJS NNPS RB VBP NN IN DT JJ NN NNP MD RB VB WDT NN VBZ NNP NNP PRP$ PRP$ NN TO VB PRP RB RB IN JJ
59849,1,IN NNP VBZ JJ CC DT NN VBZ PRP PRP VBG TO VB VBN RB IN DT NN NN IN PRP VBP MD RB VB RP IN DT NN RB DT NN MD VB VB PRP$ NN VBG JJ NNS NNS TO VB PRP$ NN NN WP VBD PRP VB
82704,0,NNP NN JJ CC JJ NNP VBZ VB NN CC NNP VBZ RB TO VB NN VBG TO VB NN IN DT NNS NNS CC NN VBN NNS RB VBZ TO VB DT JJ NN IN DT NN VBZ JJ
29595,0,DT NNP VBD DT JJ NN IN NNP NNP IN IN NNP WDT VBZ DT NNP PRP RB VBP RB JJ NNS RB VBG DT VBD RB DT NN TO VB JJ NNS VB PRP
69649,0,NNP NNP MD VB VBG NNP IN JJ NN PRP VBP
63341,0,UH VB DT NN NNP VBZ DT NN TO VB DT NN CC VBG IN DT NN IN IN NN IN NNP NN VBZ DT RBR NNP IN NNP VBZ VB NN PRP RB VBZ IN DT NNP IN DT NNP NNP NNP
54296,0,EX VBD DT NN VBG RB DT NN VBG IN DT NN VBD IN DT NN NN RB EX VBD DT JJ NN RB PRP VBD NNP DT VB RP DT NN VBD JJ
10381,1,VBP DT NN NNP NNS VBP NN NN NN IN JJS IN NN NNP NNP NNP VBN VBN NN JJ IN JJ NN NNS DT NNP RB VBZ IN JJ WRB IN NNS IN NNS IN NNP NNP
54548,0,JJ NNS VBN IN NNP NN NN RB NNS IN NN VBD TO VB NNP PRP VBD VBN RB MD VB JJ
83902,0,NNP NNP NNP PRP VB PRP$ NNP VB DT NNP NNP NNP DT NN MD VB RP IN PRP$ NNP NNP
16443,1,VBG IN NN NNP NNP VBG TO VB DT NN IN NNS VBZ RB DT NN IN PRP VBZ IN NNP PRP VBP NNP VBZ DT JJ NN PRP VBD PRP IN RB PRP VBP JJ PRP JJ NN
76658,0,VBD RB VBG IN PRP WDT PRP VBD NNP RB PRP$ NN NN VBZ DT NN IN NN CC DT NN IN NN CC VBD DT MD NNP CC NNP VBP PRP$ NNS VBG DT PRP MD VB JJ IN DT NNS IN DT NN PRP
13872,1,DT NN NN TO VB VB NNP NNP DT JJ NN NNP NNP VBZ NN NN NNP PRP VBD IN NNP VBD VBN VBN NNS IN NN IN NN VBD PRP$ NN NN VBD DT JJ NN NNS
67731,0,NNP MD VB NNP NNP CC VB RB WP NNPS VBN VBG IN NNP VB IN DT JJS NN WRB NNP VBD NNP NNP PRP VBD DT JJ NN WRB PRP VBD IN NNP NNP NNP VBD TO VB PRP VBD PRP NNP VBD JJ IN JJ PRP NNP
1565,1,IN CC NNP VBD RB IN NN RB VBP NNS JJ NNS IN DT NNS JJS NN IN JJ JJ NN IN DT JJ NN NNS VBD DT NNP NNP NNP CC VBD PRP IN
54492,0,PRP JJ CC PRP VBD NNS IN VBN NNS IN DT NN IN DT NN IN NNP NNP IN DT NN JJ NN VBG IN CC DT NN WRB JJ NNS VBD VBN VBD VBN IN NN RB WRB EX VBD DT NN VBD NNP TO RB VB NN
65627,0,PRP VBP IN IN NNP IN JJ NNS CC DT NNP CC NNP NNS MD VB PRP$ NNS CC DT JJ NNS IN DT NNP RB IN NN IN NNP MD RB VB VBN IN DT NN VBZ NNS DT NNP MD RB VB NNP DT JJ NN
