id,class_label,pos
45360,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45361,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45362,1,PRP VBZ IN JJR NNS VBP VBN IN NNS RB DT NNS WDT VBP IN RB NNS VBD IN DT NNS IN VBD IN JJ NNS NNS NNS VBP NNP VBD PRP$ NN NN IN PRP$ IN DT NNP
45363,1,VBG IN DT NNP IN RBR IN CD NNS RB JJ NNS VBD VBN IN NNS NNS CC JJ VBG NNS IN IN NNS NNS IN NNS IN NNS JJR NNS VBD VBN IN NNS CC IN IN VBD VBN IN NNS
45364,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45365,1,VBG DT NNP IN VBG PRP WDT RB VBG PRP VBP RBR JJ TO VB VBN IN NNS CC NNS IN IN DT JJ JJ NN IN NNS IN PRP IN NN
45366,1,IN PRP VBP NNS VBP DT NN CD NN VB RB VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS
45367,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45368,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45369,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45370,1,IN DT NNP NNPS VBD VBN IN IN NNS CC VBG NNS IN NNS NNS CC JJ JJ NNS VBD VBN TO VB NNS JJR NNS VBD VBN IN DT NN IN JJ NN NN IN VBD VBN IN NNS
45371,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45372,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45373,1,IN RBS JJ NNP NNP NN IN NN NNS IN NN IN NN NNPS VBD VBN IN NNS NNS NNS NNS NNP NNS NNS VBD DT NN IN VBD VBN IN NNS IN DT NNS NNP RB VBZ VBG NN NNS IN JJ
45374,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT NNS
45375,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45376,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45377,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45378,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45379,1,NNP NN NN RB CD NNS RB JJ NNS VBD VBN IN NN IN IN VBD VBN IN NNS IN DT NN DT JJ NN JJR NNS VBD VBN IN NNS CC NNS IN NNS NN NN NNP NNP NNS
45380,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45381,1,VBG IN DT NNP IN DT NNP NNP EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45382,1,NNP PRP VBP TO VB RP JJ NN IN DT NNP PRP$ NN CC RB JJ NNS VBD VBN IN NNS CC NNS IN IN DT NNS RB IN JJ JJ NNS NNP NNS VBD VBN IN NNS IN VBD NNP VB NNP NNP NNP NN NN
45383,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN NNS
45384,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45385,1,NNP JJR NNS VBN IN NNS NNS NNS CC RB NNS IN NNS IN
45386,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45387,0,NNP NN NNS VBP IN JJR NNS VBD VBN IN IN NNS CC NNS IN VBD VBN IN NNS IN DT NN IN PRP$ NN NNS WP VBP NN IN NNS VBP NNS
45388,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45389,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45390,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45391,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45392,1,RB MD PRP VB VBG DT JJ NN IN PRP VBD DT NN IN DT NNP VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD
45393,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45394,1,NNP NNP VBD JJ NNP NNS IN VBG NN IN NNS CC NNS RB VBD NN IN NNS IN DT NN RB RB IN EX VBD NNS IN NN NNS VBD VBN IN NNS NNS CC JJ JJ NNS
45395,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS IN NNS NNS CC JJ JJ NNS IN NNS NNS JJ NNS VBN IN DT NN JJ NNS VBP DT NN
45396,0,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45397,1,DT RBS JJ NNP NN NNS VBP IN JJR NNS VBD VBN IN IN NNS CC NNS IN VBD VBN IN NNS IN DT NN
45398,1,IN NNP NNP NNP VBD NNP NN NNS VBG JJR NNS VBD VBN IN NNS CC NNS IN IN VBD VBN IN NNS IN DT NN NNP JJS NNP NNP NNP NNPS NNP RB NNP NNP
45399,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45400,1,VBP PRP$ NNS JJ NNP JJR NNS VBN IN NNS NNS NNS CC RB NNS IN NNS IN VBG IN DT NNP JJR IN CD NNS RB JJ NNS VBD VBN IN IN NNS NNS CC JJ NN NNS IN IN NNS
45401,1,CC RB WP DT NNP VBZ TO VB JJR IN NNS CC NNS IN IN JJ NNS EX VBD NNS CC JJ JJ NNS
45402,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45403,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45404,1,VBG IN DT NNP JJR NNS VBP VBN IN NNS NNS CC NNS CC NNS CC NNS IN DT VBN IN NNS PRP VBP NNP RB NNP
45405,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45406,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45407,1,DT NNP NNS IN JJ JJ NN IN NNS VBP DT NN IN NNS IN NNS IN DT NN IN IN EX VBD NNS IN NN NNS VBD VBN IN NNS NNS CC JJ JJ NNS
45408,1,NNP NNP IN PRP VBP NNS VBP DT NN CD NN VB RB VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD
45409,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45410,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45411,1,PRP RB RB IN JJ NNS VBP JJ VBG IN DT NNP IN DT NNP IN EX VBD NNS IN NNS NNS VBD VBN IN NNS JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45412,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45413,1,NNP NN NN RB CD NNS RB JJ NNS VBD VBN IN NN IN IN VBD VBN IN NNS IN DT NN DT JJ NN JJR NNS VBD VBN IN NNS CC NNS IN NNS NNP NNP NN
45414,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45415,1,JJR NNS VBP VBN IN NNS NNS NNS CC RB NNS IN DT NN VBG JJ NNS NNP NNS RB NN MD RB VB TO VB IN DT NNP NNP RB NN
45416,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45417,1,NNP NNP VBP DT NN IN TO CD NNS VBP NNS IN NN DT NN CC IN JJR NNS VBP VBN IN NNS NNS CC NNS CC NNS CC NNS IN NNS DT NN CC DT VBZ VBG IN NNP NNS VBZ DT DT NNS PRP VBP PRP TO VB RB
45418,1,NNP VBG IN DT NNP JJ NN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45419,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45420,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT NNS
45421,1,VBG IN DT NNP JJR NNS VBD VBN IN NNS NNS NNS CC NNS IN NNS IN WP VBP PRP VB PRP MD VB IN DT
45422,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45423,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45424,1,NNP JJR NNS VBN IN NNS NNS NNS CC RB NNS IN NNS IN
45425,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45426,1,NNP NNP VBZ RB RB VB NNS CC RB JJR NNS VBP VBN IN NNS IN DT JJ NNS IN DT NN IN NNS VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS VBD VBN IN NNS NNS JJ JJ NNS
45427,1,NNP DT NN PRP NN IN NNP NNP NNP NNP NNP NNP NNS JJ NNS VBD VBN IN IN NNS CC NNS IN VBD VBN IN NNS IN DT NN
45428,1,NNP VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45429,0,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45430,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45431,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45432,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45433,1,IN NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45434,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45435,1,JJR IN JJR NNS VBD VBN IN NNS CC NNS IN IN VBD VBN IN NNS EX VBD NNS VBN IN NNS NNS CC JJ JJ NNS PRP VBD JJR VBP VBN IN NNS RB NNP PRP VBP VBN TO VB PRP$ NN JJ
45436,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45437,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45438,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS JJ NNS VBN IN DT VBN IN DT NNS
45439,1,VBG IN DT NNP IN DT NNP NNP IN EX VBD NNS IN NNS CC VBG NNS NNS VBD VBN IN NNS NNS JJ JJ NNS NNS VBD VBN IN NNS NNS VBN IN DT VBN IN DT NNS
45440,1,PRP VBD TO VB DT NN NNS DT JJ NN NN VBZ RB NN CC DT JJ NN NN IN NNS VBZ RB NN RB JJ DT NN IN NN NN VBZ RB JJ IN NN NNS VBG JJR IN NN IN JJ NN
45441,1,PRP$ DT JJ NN VBG NNP NN VBZ VBG NNP WRB NNP NNP VBD NNP NNS IN NN IN DT NN VBD IN JJ NN PRP CC NNP VBP PRP$ NN IN NN IN CD NNS IN CD DT IN NNP NNP
45442,1,NNP NN VBZ VBN IN NN IN DT JJ NN NNP IN DT JJ CD NNS CC NN NNS VBP VBN NN IN NNP JJ NN VBZ JJ IN NN IN NNP NNP NNP NNP NNP NNP
45443,1,DT NN VBZ IN VBG NN IN DT NN PRP MD VB RP IN NN VB DT JJ NN RB VBP IN DT NNP NNP IN WDT NN NN VBZ RP DT VBN IN DT NNP PDT DT NN VBZ DT NN IN DT NN NN
45444,1,DT NNP NN IN JJ IN NN NNP DT JJR NN IN DT NN NNS IN TO NN NN IN IN DT NN IN NN NN CC NN IN
45445,1,IN WDT NNP RB VBZ CD WDT RB NN IN DT JJ NN IN NNP NNP RB NN NNP MD VB DT RB IN NNP VBD PRP$ JJ NN RB IN DT NN IN NN JJ NN NN VBD RP DT NN
45446,1,VBN IN NNP NNP JJ NN NNS CC JJ NN NNS DT NN VBD IN DT JJ NN NN VBD DT JJ NN IN CD IN DT NN VBZ VBN IN DT JJ NN WDT RB VBZ DT NN IN NNS
45447,1,NNP NN NN IN NN IN IN DT JJ NN CC NNS VBD IN DT JJS NNS IN NN IN NN DT VBN IN JJ NNS NN CC NN CC JJ NNS NN
45448,1,DT VBD RB IN NN IN NN JJ NN NN CC NN NN NNS IN VBG NN IN NNP IN NN NN CC NNS RB VBP VBN NN WRB PRP NN VBZ VBN PRP VBZ VBN IN IN DT NNS
45449,1,NNP NN NN IN DT NN IN NNP VBZ JJ IN VBG NNS IN JJ NNS VBD DT NN IN IN NN CC NN IN NN NN IN NN RB IN DT NNP VBD JJR NN IN CC NN RB
45450,1,DT JJ JJ NN NN NN VBZ NN CC DT JJ JJ NN NN VBZ NN DT JJ NN NN VBZ NN IN JJ JJ NN NN NN VBZ VBN IN NN IN JJ NN NNP IN DT JJ CD NNS
45451,1,NNP NN VBD IN NN IN NN IN DT JJ NN IN NN IN VB
45452,1,NNP NNP VBZ DT JJ JJS NN IN DT NN NNP NNS IN JJ DT NN RB JJR IN IN NN NN IN DT CD NN NN NNP VBZ JJ IN PRP VBZ IN DT JJ NN IN NNP RB IN NNS VBP DT NN
45453,1,DT NN IN NN VBZ RB VBN NN RB NN IN NN DT RBS JJ NNS RB VBP DT JJS NN NNP VBZ NNP NNP IN NNP VBZ RB CC NNP NNP JJ IN IN IN NN NN CC NN
45454,1,NNP VBZ DT JJ JJS IN NN NN NNS IN JJ CD NN NNS IN DT NN IN JJ NN IN CD NN JJ NNS IN DT NNP NNP VBG IN NN IN
45455,1,NNP VBZ VBN JJR NNPS IN IN PDT DT NNS IN DT JJ NN NNS NNP NNP NNP
45456,1,NNP VBZ VBN JJR NNPS IN IN PDT DT NNS IN DT JJ NN NNS NNP NNP NNP
45457,1,CD NNPS VBP VBN IN NN IN
45458,1,NNP VBZ VBN JJR NNPS IN IN PDT DT NNS IN DT JJ NN NNS NNP NNP NNP
45459,1,NNP VBZ VBN JJR NNPS IN IN PDT DT NNS IN DT NN NN NNS
45460,1,NNP VBZ VBN JJR NNPS IN IN PDT DT NNS IN DT NN NN CD
45461,1,NNP VBZ VBN JJR NNPS IN IN PDT DT NNS IN DT JJ NN NNS NNP NNP NNP
45462,1,NN IN NNP NNP CC NNP PRP MD VB PRP$ NNP NNP VBZ VBN JJR NNPS IN IN PDT DT NNS IN DT JJ NN NN RB NN NNS
45463,1,NN IN NNP VBP RB VB DT JJ NNP IN DT NN IN CD DT NN IN NNPS WP VBP VBN IN NN IN JJR IN DT VBN JJ NNS IN DT NNS IN DT NNPS VBG JJR IN NNS RB
45464,1,NNP VBZ VBN JJR NNPS IN IN PDT DT NNS IN DT JJ NN NNS VBZ NN
45465,1,NNP VBZ VBN JJR NNPS IN IN PDT DT NNS IN DT JJ NN NNS NNS NN NNPS NNP
45466,0,VB VB DT JJ NN MD PRP NNP VBZ JJ JJ JJ IN DT RB IN DT NNS VBZ NNP VB DT NN DT NN DT VBP VBG PRP$ NN RP VBZ IN NN RB IN NNP RB PRP$ JJ NN VBZ DT JJ NNS VBD JJ NNP
45467,0,DT VBZ VBN VBG RB IN DT NN IN DT JJ NNP NN NN VBZ DT JJ VBD VBN IN NNP JJ CC NN NN PRP$ NN CC JJ NNP
45468,0,MD PRP VB DT NN IN DT NN WRB NNP VBZ NN VBZ JJ IN NNP CC RB DT NN NN IN DT NNP CC NNP NNP NNP NNS
45469,0,PRP VBD PRP WP VBD IN DT NN IN DT NN IN DT NN TO VB NNS IN NNP NN NNP RB VB PRP IN VBG IN NN IN DT VBN NNS IN NN RB UH PRP MD VB PRP IN JJ NN CC DT MD RB VB DT NNS VB RB
45470,0,VB DT NN IN DT NNS IN NN PRP MD VB NNP CC NNP VBD DT NN IN NNP VBG IN NN MD VB VB IN NN PRP VBZ RB
45471,0,VBZ NN VB DT NN WRB NNP VBD PRP VBD NN IN PRP$ NN PRP VBD PRP NN CC RB PRP MD VB PRP
45472,0,DT JJ NN PRP VBP CC VBP VBN PRP$ NN CC DT NNS TO VB VBZ VBN JJ NNP RB VBP TO VB JJ CC JJ IN NNP JJ NN NN NN NNP
45473,0,PRP VBD PRP IN VBG TO VB NN CC VBG PRP VBD JJ IN NNP RB IN DT NN NNP VBD IN IN DT JJ NN CC VBD PRP VBD JJ CC VBD JJ NNS
45474,0,IN NNP CC NNP NNP VBD JJ DT NN RB VBD VB IN DT JJ NN NNP VBD JJ CC JJ NNP JJ NNS IN PRP$ NN
45475,0,NNP NNP VBG IN JJ NNS IN NNP NNP NNP NNP IN VB NNP WDT NN IN NNS IN NNP RB VBD DT NN IN DT JJ NN CC VBD PRP MD VB VBN
45476,0,IN WRB NN NN NN VBZ NN PRP JJ JJ NN IN WRB DT JJ NN IN NNP IN DT JJ NN VBG PRP MD VB IN NNP CC RB VBG RB TO VB PRP RB JJ VBZ VB PRP JJ VBP NNP IN DT NNP
45477,0,PRP VBP VB TO VB PRP PRP VBP VB TO VB PRP DT PRP VBP TO VB VBZ VB NNP NNP IN VBG PRP$ NNS PRP$ NN PRP VBD WRB NNP VBD NN TO VB PRP VBD PRP VBD VB PRP$ NN VBP PRP VBD PRP VBD NNS VBD
45478,0,VBD NNP VB NNP VBP RB VB NNP VBD IN IN DT NN VBD NNP VB VB MD VB RB NNP VBD DT JJ NN IN DT NN VBD NNP VB NNP VBZ NNP VBD IN IN DT NN VBD NNP VB CD NNPS MD VB CC VBD RB JJ NNP NN
45479,0,MD VBN DT NN IN NNP DT NN CC NNP NNP IN RBR JJ NNS CC DT NNP NN IN JJ NNS IN NNP IN NNP NNP NNP JJR IN JJ IN NN CC PRP$ NN VBD NNP NN NN IN NN MD MD
45480,0,NNP DT JJS NN IN DT VBD VBG DT NN IN NNP VBG PRP MD VB NNP CC NNP IN PRP VBP PRP DT JJS NN VBZ DT JJS WDT RB VB IN DT NN VBZ PRP VB VBN VB VBN DT JJ NN
45481,0,PRP VBP DT NN CC DT RB JJ NN NN JJ NNS MD VB VBN VBN IN NN IN VBD NNP NN JJ JJ NNS RB DT NNS CC JJ NNS IN PRP CC DT JJ NNS VBD PRP IN PRP VBP VB TO VB NNP NN
45482,0,RB NNP PRP VBZ IN PRP DT JJ CD WP VBD DT NN CC UH PRP VB NNS NNP VBD IN NNP DT NNP MD VB VBN DT NNP NNPS VBD IN NNP NN VBN IN PRP JJ NN
45483,1,VBG IN NNP RB TO VB JJ JJ NN CC VBD NNP NN NN WP DT NN IN DT JJ NN
45484,0,NNP NNP NNP VBZ RB VBN IN DT JJ NN IN PRP VBP RB VBN IN NNP NNS VBP RB VB JJ NN VBZ RB VB NNP VBZ NN CC NNP VBD PRP IN PRP$ NN IN NNS VBP RB VB CC NNP VBZ
45485,0,WDT VBP RB DT JJS PRP MD VB VBZ IN DT NN NNP VBD IN NNP IN DT NN IN DT NNP VBG PRP IN EX VBD DT NN TO VB RP DT NN IN NNP IN NN VBG JJ TO VB NNS NNP NN NN
45486,0,WRB VBD NNP IN NNP PRP VBD EX VBD DT NN DT NNS WP IN NNS DT NNS NNS CD NN VBP RB VB PRP JJ NN VB PRP RB NN PRP VBP RB VB WRB VBD PRP IN NN
45487,0,VB PRP DT NN NN NN IN NNP IN DT NN JJ VB PRP VBD DT JJ NN TO VB NNP CC JJ NNS IN DT NN
45488,0,PRP VBP VB PRP$ NN IN DT NN PRP VBN VBG NN VBD VBN IN NNP PRP VBD RB VBN IN PRP PRP VBP RB RB VBG NN CC VB DT NN PRP VBG IN DT JJ NN
45489,0,VB VB RP WRB JJ NNS IN NN IN NN NN VBD NNP PRP$ NN JJ JJ NN IN NN NNS IN NN
45490,0,VB PRP DT NN WRB NNP VBZ IN NN VBZ JJ NNS PRP VBD IN PRP RB
45491,0,NNP VBZ NN NN VBG JJ VBG PRP VBP IN DT NNP NN NN RB VBD PRP IN DT NN IN PRP VBD IN DT NN PRP$ NN RB IN PRP VBP VBG TO VB DT NN IN JJS VB NN WDT VBZ RB JJ
45492,0,VBD PRP VB TO VB IN DT NN NN WRB NNP VBD VBG NNP IN PRP$ NN CC NNS IN VBG RP NNS RB NN NN DT JJ NN NNP IN NNS TO VB JJ NNS
45493,0,NNP VBD DT NN WRB PRP VBD PRP VBD PRP$ NN NNP NNS TO VB NN
45494,0,PRP VBP WRB NNP VBD RB RB VB RP NNP NNP NN NNP VBD NN WRB VBD PRP VB NN WRB JJ NNS MD VB VBN VBN WRB VBD PRP VB DT NN VB NNS IN PRP VBD PRP$ NN NNS IN NN
45495,0,NNP NNP NN VBZ PRP VBG NNP IN DT NN TO VB VB CC DT NNS WDT VBD PRP VBD VBN NN NNS JJ
45496,0,WDT VBD VBN IN DT VBN NN IN DT NN IN DT IN DT NNS VBN IN NNP VBD PRP VB PRP IN NN VBD DT JJ NN PRP VBD RB VBP DT JJ NN CC VB DT JJ NN IN DT JJ NN VBZ VBN
45497,0,NNS MD VB RP NNS MD VB RP VB RP NNS IN JJ NN WRB PRP VBZ NNS VBP RB VB VB NNS IN IN PRP RB VB NNS IN IN PRP$ VBN NNS IN NNP NNP PRP$ NN
